Id_Geolocalizacion,zip_code_prefix,Latitud,Longitud,Ciudad,Estado
4561,12061,-23.00377516366032,-45.55922387088622,taubate,sp
4562,12062,-23.00303148883768,-45.54693113414872,taubate,sp
4563,12070,-23.01758622252829,-45.54145499768457,taubate,sp
4564,12071,-23.004329658806387,-45.532156004792505,taubate,sp
4565,12072,-23.007841485129667,-45.52110729830195,taubate,sp
4566,12080,-23.022806049124338,-45.550847355737325,taubaté,sp
4567,12081,-23.027633427165465,-45.53357932189232,taubate,sp
4568,12082,-23.035513913821124,-45.5445280465859,taubate,sp
4569,12085,-23.017667037409296,-45.51834627001103,taubate,sp
4570,12086,-23.04745414714813,-45.51836868292328,taubate,sp
4571,12090,-23.04441715118305,-45.55403695784143,taubate,sp
4572,12091,-23.046085202113314,-45.568569904055046,taubate,sp
4573,12092,-23.0616712576859,-45.58596740211623,taubate,sp
4574,12093,-23.06872539429636,-45.56936595291389,taubate,sp
4575,12095,-23.075592023439484,-45.53831478182268,taubate,sp
4576,12120,-22.97498488374376,-45.5479375145357,tremembe,sp
4577,12130,-23.088728617085085,-45.19065349137051,lagoinha,sp
4578,12140,-23.22402943032572,-45.35025173911259,sao luiz do paraitinga,sp
4579,12150,-23.246340095815523,-45.20372634808252,catucaba,sp
4580,12170,-23.27663032336227,-45.529779177729296,redencao da serra,sp
4581,12180,-23.37765025519468,-45.4439920506923,natividade da serra,sp
4582,12209,-23.178000475176187,-45.88381771655037,são josé dos campos,sp
4583,12210,-23.1834899556503,-45.88446560699558,sao jose dos campos,sp
4584,12211,-23.164137570782792,-45.8932646045436,sao jose dos campos,sp
4585,12212,-23.155406439486104,-45.89963152591728,sao jose dos campos,sp
4586,12213,-23.150352277170946,-45.90931279216067,sao jose dos campos,sp
4587,12214,-23.15909267656986,-45.91788498508536,sao jose dos campos,sp
4588,12215,-23.18545241916594,-45.87164627370397,sao jose dos campos,sp
4589,12216,-23.195572887198395,-45.879284650658015,sao jose dos campos,sp
4590,12220,-23.179558233032942,-45.85510343437451,sao jose dos campos,sp
4591,12221,-23.17113410864847,-45.84103820732552,sao jose dos campos,sp
4592,12223,-23.18117141546331,-45.82885254621153,sao jose dos campos,sp
4593,12224,-23.17830010088749,-45.823462362520274,sao jose dos campos,sp
4594,12225,-23.19056614837584,-45.79610034363287,sao jose dos campos,sp
4595,12226,-23.141728248410512,-45.8985037934218,sao jose dos campos,sp
4596,12227,-23.208988915768167,-45.85446999952331,sao jose dos campos,sp
4597,12228,-23.25106076832808,-45.83435185164655,sao jose dos campos,sp
4598,12229,-23.2697082798542,-45.86456680334708,são josé dos campos,sp
4599,12230,-23.224503345848696,-45.88784285021331,sao jose dos campos,sp
4600,12231,-23.224372002311345,-45.88205980388528,sao jose dos campos,sp
4601,12232,-23.25813123618297,-45.88760910492552,sao jose dos campos,sp
4602,12233,-23.2466806873142,-45.88690913568322,sao jose dos campos,sp
4603,12234,-23.28345685542576,-45.89541600724004,sao jose dos campos,sp
4604,12235,-23.23378678072191,-45.90247179987767,são josé dos campos,sp
4605,12236,-23.25098718512441,-45.89887386715427,são josé dos campos,sp
4606,12237,-23.24357410358364,-45.91359768380582,sao jose dos campos,sp
4607,12238,-23.256593496952405,-45.92009307287211,são josé dos campos,sp
4608,12239,-23.26702945622198,-45.90126374179415,sao jose dos campos,sp
4609,12240,-23.224298357534785,-45.91320082089596,sao jose dos campos,sp
4610,12241,-23.23250501509972,-45.92657167281119,sao jose dos campos,sp
4611,12242,-23.201725128274056,-45.90668585444045,sao jose dos campos,sp
4612,12243,-23.202268092167262,-45.898028480304646,sao jose dos campos,sp
4613,12244,-23.198979411325496,-45.94317085580053,sao jose dos campos,sp
4614,12245,-23.19800832733373,-45.88888771264313,são josé dos campos,sp
4615,12246,-23.216860677030184,-45.90859380488937,sao jose dos campos,sp
4616,12247,-23.160675066688064,-45.80031656775565,sao jose dos campos,sp
4617,12248,-23.17082213418428,-45.79632259632399,são josé dos campos,sp
4618,12249,-22.91299686323487,-45.96181807834937,sao jose dos campos,sp
4619,12250,-22.95371488210672,-45.839550230520295,monteiro lobato,sp
4620,12260,-23.39314863042592,-45.660762194770186,paraibuna,sp
4621,12270,-23.26168303044727,-45.69815213667702,jambeiro,sp
4622,12280,-23.093824983470043,-45.70170520211156,cacapava,sp
4623,12281,-23.10463140520373,-45.70609492602987,cacapava,sp
4624,12282,-23.10313569053769,-45.70022942265547,cacapava,sp
4625,12283,-23.104114819584023,-45.67752010997833,cacapava,sp
4626,12284,-23.11406169684072,-45.70061198906473,cacapava,sp
4627,12285,-23.12501622898133,-45.71406705773996,cacapava,sp
4628,12286,-23.109777967694743,-45.7205368736088,cacapava,sp
4629,12287,-23.106785313341348,-45.71364416682641,cacapava,sp
4630,12288,-23.093176807225497,-45.71105364946358,caçapava,sp
4631,12289,-23.070654425737228,-45.71787013886854,cacapava,sp
4632,12290,-23.057154800318813,-45.71273622698918,cacapava,sp
4633,12294,-23.13882462895721,-45.72152564292944,caçapava,sp
4634,12295,-23.188411473001143,-45.73469285365463,caçapava,sp
4635,12297,-23.08772711862367,-45.6901028027442,cacapava,sp
4636,12301,-23.26773336289165,-45.93995262197823,jacarei,sp
4637,12302,-23.27268656214656,-45.93319360454424,jacarei,sp
4638,12305,-23.27677183448268,-45.94763637264328,jacarei,sp
4639,12306,-23.287878042470552,-45.94758555862999,jacarei,sp
4640,12307,-23.29714964671475,-45.95630558731027,jacarei,sp
4641,12308,-23.30391690984932,-45.96265248801374,jacarei,sp
4642,12309,-23.309044796490923,-45.95713921568355,jacarei,sp
4643,12310,-23.299037067200647,-45.94694430122884,jacarei,sp
4644,12311,-23.282017820423,-45.93940776392829,jacarei,sp
4645,12312,-23.30143739479244,-45.933087360966624,jacarei,sp
4646,12315,-23.31639284525052,-45.92932461750593,jacarei,sp
4647,12316,-23.31630593498917,-45.94056912975552,jacareí,sp
4648,12318,-23.31233789179588,-45.95536101287014,jacareí,sp
4649,12319,-23.323512710333635,-45.97001327564451,jacarei,sp
4650,12320,-23.313562901367344,-45.97591144517975,jacarei,sp
4651,12321,-23.298405738519904,-45.98443847155153,jacarei,sp
4652,12322,-23.310697250854687,-45.98442655904845,jacarei,sp
4653,12323,-23.324866602513097,-45.99090830839034,jacarei,sp
4654,12324,-23.313462288418744,-46.00368673383422,jacarei,sp
4655,12325,-23.305968307814418,-46.0156503326945,jacarei,sp
4656,12326,-23.32423999377957,-46.04564761976022,jacarei,sp
4657,12327,-23.30231825231695,-45.97188817895197,jacarei,sp
4658,12328,-23.288301572514964,-45.96299534609562,jacarei,sp
4659,12329,-23.287786539257805,-45.95363185079989,jacarei,sp
4660,12330,-23.2965014918086,-46.02047488758664,jacarei,sp
4661,12331,-23.27193794186258,-46.06549877693504,jacarei,sp
4662,12333,-23.227406086083125,-46.069444667461326,jacarei,sp
4663,12334,-23.270414515126458,-46.00217872831679,jacarei,sp
4664,12335,-23.26400295956228,-45.9645009587334,jacarei,sp
4665,12340,-23.36582531123548,-46.026639654165024,jacareí,sp
4666,12341,-23.293575656670832,-45.98510497307211,jacarei,sp
4667,12350,-23.20504089340484,-46.153200257829695,igarata,sp
4668,12380,-23.39928048418671,-45.88538560664444,santa branca,sp
4669,12400,-22.926357443984426,-45.46285091085812,pindamonhangaba,sp
4670,12401,-22.920186332834536,-45.46440222679634,pindamonhangaba,sp
4671,12402,-22.917340261223625,-45.44734773789423,pindamonhangaba,sp
4672,12403,-22.921732048290643,-45.44386026623783,pindamonhangaba,sp
4673,12404,-22.906721243570203,-45.47078355100813,pindamonhangaba,sp
4674,12405,-22.923916492417288,-45.43765990159927,pindamonhangaba,sp
4675,12410,-22.93474494507816,-45.4566779657252,pindamonhangaba,sp
4676,12411,-22.93129428181601,-45.43592124225664,pindamonhangaba,sp
4677,12412,-22.953070810064496,-45.45910290851091,pindamonhangaba,sp
4678,12413,-22.947360870214748,-45.41926324280792,pindamonhangaba,sp
4679,12414,-22.94543210758204,-45.407988510722085,pindamonhangaba,sp
4680,12415,-22.96032949934854,-45.40846850402691,pindamonhangaba,sp
4681,12420,-22.94310641504543,-45.46523661649501,pindamonhangaba,sp
4682,12421,-22.95084468077828,-45.47887281233689,pindamonhangaba,sp
4683,12422,-22.93642560919205,-45.47206960119008,pindamonhangaba,sp
4684,12423,-22.94635735553509,-45.50318830428457,pindamonhangaba,sp
4685,12424,-22.95735385930446,-45.48825756661392,pindamonhangaba,sp
4686,12425,-22.93125565114197,-45.47658489549645,pindamonhangaba,sp
4687,12426,-22.950340355575523,-45.49829240299306,pindamonhangaba,sp
4688,12440,-22.912977836349945,-45.3685676551389,pindamonhangaba,sp
4689,12441,-22.924583605264854,-45.37028430285879,pindamonhangaba,sp
4690,12442,-22.938526521345235,-45.38231034960361,pindamonhangaba,sp
4691,12443,-22.896323278994668,-45.37170640368484,pindamonhangaba,sp
4692,12444,-22.89691414133176,-45.37921535608738,pindamonhangaba,sp
4693,12445,-22.888249250266018,-45.37619387549241,pindamonhangaba,sp
4694,12446,-22.8861757881407,-45.36757500018274,pindamonhangaba,sp
4695,12450,-22.81002954616468,-45.688732842326665,santo antonio do pinhal,sp
4696,12460,-22.736719290555136,-45.58642608881505,campos do jordao,sp
4697,12490,-22.691052549132618,-45.71848783915089,são bento do sapucaí,sp
4698,12500,-22.8131993917351,-45.19234959523956,guaratinguetá,sp
4699,12501,-22.818514679065785,-45.19467054021875,guaratingueta,sp
4700,12502,-22.815724084859628,-45.18355793837524,guaratingueta,sp
4701,12503,-22.825702517520494,-45.19039615570375,guaratingueta,sp
4702,12504,-22.824192249559704,-45.20482515907631,guaratingueta,sp
4703,12505,-22.81405397128306,-45.19921598376671,guaratingueta,sp
4704,12506,-22.80347565421381,-45.210650615598176,guaratinguetá,sp
4705,12507,-22.806655722449275,-45.23958710021273,guaratingueta,sp
4706,12508,-22.793410733784768,-45.269962685897234,guaratingueta,sp
4707,12509,-22.79660286583244,-45.22531925088038,guaratingueta,sp
4708,12510,-22.78628161256624,-45.22834581248162,guaratingueta,sp
4709,12511,-22.80001317939465,-45.207016929882,guaratingueta,sp
4710,12512,-22.778161755463493,-45.20773514694765,guaratingueta,sp
4711,12513,-22.77931633111753,-45.198934037025474,guaratingueta,sp
4712,12514,-22.796690662075964,-45.19762460671174,guaratinguetá,sp
4713,12515,-22.805762553276395,-45.193135141371066,guaratingueta,sp
4714,12516,-22.80137351233121,-45.18764504935384,guaratinguetá,sp
4715,12517,-22.79612260022051,-45.18345967035635,guaratingueta,sp
4716,12518,-22.786431160715043,-45.18298645772792,guaratingueta,sp
4717,12519,-22.77706694665691,-45.18461849564355,guaratingueta,sp
4718,12520,-22.80412109871028,-45.17806708313287,guaratingueta,sp
4719,12521,-22.78150006307555,-45.16570982012877,guaratinguetá,sp
4720,12522,-22.78457612899693,-45.15682180275243,guaratingueta,sp
4721,12523,-22.7870893310077,-45.149407139934816,guaratingueta,sp
4722,12524,-22.81280473901681,-45.17479404418047,guaratingueta,sp
4723,12525,-22.837559354084885,-45.257415742241896,potim,sp
4724,12530,-23.07086402487931,-44.9555940657993,cunha,sp
4725,12540,-22.95340712430372,-44.84849926748931,campos de cunha,sp
4726,12570,-22.85123122560904,-45.24664690995327,aparecida,sp
4727,12580,-22.89892925223836,-45.30439111476588,roseira,sp
4728,12600,-22.73089307532096,-45.12347279027041,lorena,sp
4729,12601,-22.7373370320114,-45.13123589899842,lorena,sp
4730,12602,-22.722327465958465,-45.12032191000223,lorena,sp
4731,12603,-22.72470103328506,-45.1104657845348,lorena,sp
4732,12604,-22.73149487681548,-45.10876763793231,lorena,sp
4733,12605,-22.738001173548327,-45.09597930974519,lorena,sp
4734,12606,-22.741511633167853,-45.10961076172541,lorena,sp
4735,12607,-22.7420377488226,-45.1157027378582,lorena,sp
4736,12608,-22.74166838074578,-45.12695023062281,lorena,sp
4737,12609,-22.750167811642005,-45.122034771904765,lorena,sp
4738,12610,-22.752527141494443,-45.13228629482509,lorena,sp
4739,12611,-22.743464335090177,-45.134539160429895,lorena,sp
4740,12615,-22.704304183920105,-45.05444050515167,canas,sp
4741,12620,-22.60890713530282,-45.1833131511937,piquete,sp
4742,12630,-22.665773825235465,-45.00905168465506,cachoeira paulista,sp
4743,12690,-22.667095203838738,-44.85266683118531,silveiras,sp
4744,12701,-22.578126240918923,-44.96154905740904,cruzeiro,sp
4745,12702,-22.585714522615262,-44.96826742540546,cruzeiro,sp
4746,12703,-22.584151267556344,-44.97634865146402,cruzeiro,sp
4747,12704,-22.57911350767951,-44.98280490003963,cruzeiro,sp
4748,12705,-22.57443396453599,-44.9699439571695,cruzeiro,sp
4749,12710,-22.56819591425783,-44.95975159898781,cruzeiro,sp
4750,12711,-22.563420602868664,-44.96790211457945,cruzeiro,sp
4751,12712,-22.56115136720201,-44.95953380184062,cruzeiro,sp
4752,12720,-22.56533121404092,-44.94479332512876,cruzeiro,sp
4753,12721,-22.558900388151827,-44.944464266925706,cruzeiro,sp
4754,12722,-22.561885153067195,-44.93815162787493,cruzeiro,sp
4755,12723,-22.560501195394984,-44.931592980293146,cruzeiro,sp
4756,12730,-22.57977108892484,-44.95308633578923,cruzeiro,sp
4757,12760,-22.560121483523087,-44.918835172991606,lavrinhas,sp
4758,12800,-22.538991613960807,-44.77246182546043,queluz,sp
4759,12820,-22.58228728902745,-44.69615578487731,areias,sp
4760,12830,-22.649594093894702,-44.57781789098196,sao jose do barreiro,sp
4761,12850,-22.68345055122797,-44.318917933330425,bananal,sp
4762,12870,-22.67367247295803,-44.44654267395613,arapeí,sp
4763,12900,-22.95654497008028,-46.54196008538665,braganca paulista,sp
4764,12902,-22.9593308949425,-46.54828841211657,bragança paulista,sp
4765,12903,-22.9439588035687,-46.55429589206514,braganca paulista,sp
4766,12904,-22.94460537113836,-46.54891700996332,braganca paulista,sp
4767,12906,-22.939152964330194,-46.54940571676924,braganca paulista,sp
4768,12908,-22.93517026970304,-46.54502290270544,braganca paulista,sp
4769,12910,-22.94140355109201,-46.53164697568854,braganca paulista,sp
4770,12912,-22.95116316531688,-46.53448031933412,braganca paulista,sp
4771,12913,-22.96169371848571,-46.523854165256665,braganca paulista,sp
4772,12914,-22.96480278309772,-46.53441931528525,bragança paulista,sp
4773,12916,-22.98175444793326,-46.534030892457885,braganca paulista,sp
4774,12917,-22.98121294137304,-46.54768553078246,braganca paulista,sp
4775,12918,-22.97444581137057,-46.60200367976541,bragança paulista,sp
4776,12919,-22.971100942584982,-46.55052117385689,braganca paulista,sp
4777,12922,-22.914508447820744,-46.55569144608404,braganca paulista,sp
4778,12924,-22.878146156994603,-46.530953922860846,braganca paulista,sp
4779,12926,-22.92212084770928,-46.54007015678816,bragança paulista,sp
4780,12927,-22.91297442535444,-46.53429413522275,braganca paulista,sp
4781,12929,-22.93195334182427,-46.52404281144618,braganca paulista,sp
4782,12930,-22.81419262248133,-46.69485417580671,tuiuti,sp
4783,12935,-22.894549657811083,-46.41063286982591,vargem,sp
4784,12940,-23.11473052430801,-46.55288053987791,atibaia,sp
4785,12941,-23.12312247891052,-46.54158063237093,atibaia,sp
4786,12942,-23.1228091829088,-46.560050093984486,atibaia,sp
4787,12943,-23.127776892616296,-46.56912055201629,atibaia,sp
4788,12944,-23.10933890064396,-46.55435220767657,atibaia,sp
4789,12945,-23.112732633479,-46.52709406779922,atibaia,sp
4790,12946,-23.14170693300737,-46.55109717181269,atibaia,sp
4791,12947,-23.13832469721413,-46.5583764329058,atibaia,sp
4792,12948,-23.196335617852228,-46.58709106544782,atibaia,sp
4793,12949,-23.1524633151899,-46.59227999547524,atibaia,sp
4794,12950,-23.141731401854,-46.582233945880695,atibaia,sp
4795,12951,-23.124376740381013,-46.58279155346656,atibaia,sp
4796,12952,-23.08992524585618,-46.61165422508775,atibaia,sp
4797,12953,-23.09537257517733,-46.6002934902457,atibaia,sp
4798,12954,-23.07380330577253,-46.55657840378331,atibaia,sp
4799,12955,-23.13827698917557,-46.46861253251348,bom jesus dos perdoes,sp
4800,12960,-23.17365980834384,-46.39950999120283,nazaré paulista,sp
4801,12970,-23.0558608520058,-46.359235959126025,piracaia,sp
4802,12980,-22.93089421692128,-46.27503350450869,joanopolis,sp
4803,12990,-22.79507850515349,-46.4459800210432,pedra bela,sp
4804,12995,-22.780736129682907,-46.58886710961831,pinhalzinho,sp
4805,13010,-22.90437708368826,-47.05895209128777,campinas,sp
4806,13012,-22.90500211639409,-47.05964352098388,campinas,sp
4807,13013,-22.90613439833116,-47.0634557594334,campinas,sp
4808,13015,-22.90421369248141,-47.05654899637804,campinas,sp
4809,13020,-22.89853531925577,-47.06791301252439,campinas,sp
4810,13023,-22.89384803253408,-47.06133702244195,campinas,sp
4811,13024,-22.892119186598126,-47.05458135882981,campinas,sp
4812,13025,-22.89838731739939,-47.05164054745482,campinas,sp
4813,13026,-22.91245167423653,-47.04911549910744,campinas,sp
4814,13030,-22.92496986205361,-47.07428354596362,campinas,sp
4815,13031,-22.91974562608373,-47.08545006284698,campinas,sp
4816,13032,-22.90787506147104,-47.085034848366966,campinas,sp
4817,13033,-22.90493675256665,-47.0970847230203,campinas,sp
4818,13034,-22.90936912513257,-47.09076806719007,campinas,sp
4819,13035,-22.91163569455388,-47.0747633444191,campinas,sp
4820,13036,-22.919473410802443,-47.06863500383827,campinas,sp
4821,13040,-22.93942997754596,-47.05945875329188,campinas,sp
4822,13041,-22.919581236170725,-47.05723143749277,campinas,sp
4823,13042,-22.94626727954731,-47.05049823985393,campinas,sp
4824,13043,-22.934052783934792,-47.04149327512879,campinas,sp
4825,13044,-22.94201063901168,-47.042321116234056,campinas,sp
4826,13045,-22.93399907489569,-47.0330400441391,campinas,sp
4827,13046,-22.934709833532807,-47.020690121451175,campinas,sp
4828,13049,-22.94823833181119,-47.08004442285132,campinas,sp
4829,13050,-22.94038299392597,-47.09526288732753,campinas,sp
4830,13051,-22.959176341060605,-47.08841447100673,campinas,sp
4831,13052,-22.97774492891905,-47.1041530696193,campinas,sp
4832,13053,-23.02493387065307,-47.11602451997855,campinas,sp
4833,13054,-22.97413138758236,-47.12644955885273,campinas,sp
