geolocation_id,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2272,4768,-23.67273077460716,-46.71193324558389,são paulo,SP
2273,4770,-23.68099184825181,-46.715419812627225,são paulo,SP
2274,4771,-23.68158689041081,-46.71207372527155,sao paulo,SP
2275,4772,-23.68778950582516,-46.71495640960296,sao paulo,SP
2276,4773,-23.68224733460275,-46.70898563701572,sao paulo,SP
2277,4774,-23.68442967069273,-46.70700376637372,sao paulo,SP
2278,4775,-23.68542179993371,-46.70039446345094,sao paulo,SP
2279,4776,-23.68700759507919,-46.70240296312426,sao paulo,SP
2280,4777,-23.69549146375929,-46.69822956602337,sao paulo,SP
2281,4778,-23.632233590339897,-46.70564659325408,sao paulo,SP
2282,4779,-23.660234310548965,-46.720390214236446,são paulo,SP
2283,4781,-23.68630307740528,-46.70451270808692,sao paulo,SP
2284,4782,-23.69101304628181,-46.70381010620763,sao paulo,SP
2285,4783,-23.69470118461161,-46.70434288090216,sao paulo,SP
2286,4784,-23.68313814481508,-46.70759068626048,sao paulo,SP
2287,4785,-23.6934689734428,-46.71128496158236,sao paulo,SP
2288,4786,-23.702323577059094,-46.704994303759975,são paulo,SP
2289,4787,-23.69743280010069,-46.71012149639332,são paulo,SP
2290,4788,-23.70358541875812,-46.71028405923246,sao paulo,SP
2291,4789,-23.70669033325544,-46.70838558910678,sao paulo,SP
2292,4792,-23.701682384307627,-46.70380458685506,sao paulo,SP
2293,4794,-23.62011581915099,-46.69978748689634,sao paulo,SP
2294,4795,-23.66302445564082,-46.71088404654184,sao paulo,SP
2295,4801,-23.71371321894911,-46.69924360772175,sao paulo,SP
2296,4802,-23.709666311171485,-46.70586396996704,sao paulo,SP
2297,4803,-23.7161329915256,-46.70963812057223,são paulo,SP
2298,4805,-23.715015505112504,-46.70348903356202,sao paulo,SP
2299,4806,-23.71177824245257,-46.70272927785488,sao paulo,SP
2300,4807,-23.713843626608323,-46.69858936369872,sao paulo,SP
2301,4808,-23.71410366694557,-46.70460419608747,são paulo,SP
2302,4809,-23.716916214057584,-46.69469317014639,sao paulo,SP
2303,4810,-23.711358324499425,-46.69794827478875,sao paulo,SP
2304,4811,-23.710419062430677,-46.69325441198315,sao paulo,SP
2305,4812,-23.713190055129683,-46.68740654135837,sao paulo,SP
2306,4813,-23.720325908099333,-46.68700521655008,sao paulo,SP
2307,4814,-23.72548035188383,-46.67852717658196,são paulo,SP
2308,4815,-23.703808462248503,-46.691298009855,sao paulo,SP
2309,4816,-23.705157457996947,-46.68632479509128,sao paulo,SP
2310,4820,-23.73627721451841,-46.68707125365045,sao paulo,SP
2311,4821,-23.72576682594156,-46.68743068181804,sao paulo,SP
2312,4822,-23.733265735203062,-46.690353561011165,sao paulo,SP
2313,4823,-23.72448075349887,-46.69524995148848,sao paulo,SP
2314,4824,-23.73008354767063,-46.69508201695654,sao paulo,SP
2315,4826,-23.72329026230673,-46.71018939300179,sao paulo,SP
2316,4827,-23.721614977225556,-46.7017825002926,sao paulo,SP
2317,4828,-23.725654930804435,-46.70445174231085,são paulo,SP
2318,4829,-23.73014219512915,-46.70950946737809,sao paulo,SP
2319,4830,-23.731773732956416,-46.70126481824942,sao paulo,SP
2320,4831,-23.73451356200608,-46.7136467794469,sao paulo,SP
2321,4832,-23.73476980391451,-46.71560648571128,sao paulo,SP
2322,4833,-23.74349754942539,-46.706328705967096,sao paulo,SP
2323,4835,-23.737634803935123,-46.70481168115122,sao paulo,SP
2324,4836,-23.74382118721998,-46.710215019100765,são paulo,SP
2325,4837,-23.74289916734389,-46.7044153866856,sao paulo,SP
2326,4840,-23.755407728923164,-46.68298265577684,sao paulo,SP
2327,4841,-23.73870891292228,-46.68933298902944,sao paulo,SP
2328,4842,-23.744969996022924,-46.68528685646399,são paulo,SP
2329,4843,-23.742877396789837,-46.69441745015668,sao paulo,SP
2330,4844,-23.75106952256204,-46.70176911082039,sao paulo,SP
2331,4845,-23.74707232944297,-46.69129515264186,são paulo,SP
2332,4846,-23.74478459070516,-46.67814250026475,sao paulo,SP
2333,4847,-23.754682981898867,-46.69631496000452,sao paulo,SP
2334,4848,-23.73274866587847,-46.67752802671357,sao paulo,SP
2335,4849,-23.71931110088707,-46.6603971582893,são paulo,SP
2336,4850,-23.747947364049544,-46.68180588603654,são paulo,SP
2337,4851,-23.73159518384113,-46.66661691155489,sao paulo,SP
2338,4852,-23.76091277395501,-46.670855845806045,sao paulo,SP
2339,4853,-23.7683030486931,-46.67385345783735,sao paulo,SP
2340,4854,-23.746937065245564,-46.69079514460872,sao paulo,SP
2341,4855,-23.75825726749644,-46.68071449711015,sao paulo,SP
2342,4856,-23.769909984438023,-46.68609058077874,sao paulo,SP
2343,4857,-23.7639730208048,-46.68808147880211,sao paulo,SP
2344,4858,-23.771696125483064,-46.71251908538587,sao paulo,SP
2345,4859,-23.766296910533168,-46.704548405254,sao paulo,SP
2346,4860,-23.761872476919216,-46.71463947049951,sao paulo,SP
2347,4862,-23.761911905768827,-46.69940765182475,sao paulo,SP
2348,4863,-23.762167655259187,-46.70637779365961,sao paulo,SP
2349,4864,-23.768294184343745,-46.72104799760831,sao paulo,SP
2350,4865,-23.783248589161182,-46.70641046985807,sao paulo,SP
2351,4866,-23.78650580548113,-46.71770865790068,sao paulo,SP
2352,4867,-23.69649227797471,-46.73394367121611,sao paulo,SP
2353,4870,-23.75763122502084,-46.756091869243136,sao paulo,SP
2354,4872,-23.716371634777627,-46.639345248114495,sao paulo,SP
2355,4875,-23.820602218415264,-46.68535992256436,são paulo,SP
2356,4877,-23.860862132863165,-46.64452907274196,sao paulo,SP
2357,4880,-23.788360491870264,-46.72025037439156,são paulo,SP
2358,4881,-23.794332165926097,-46.73040486722158,sao paulo,SP
2359,4882,-23.809310509436436,-46.75711047402636,sao paulo,SP
2360,4883,-23.81333005082387,-46.73497439694308,sao paulo,SP
2361,4884,-23.8019351507609,-46.70268008712869,sao paulo,SP
2362,4886,-23.83466195635672,-46.75797448479168,sao paulo,SP
2363,4888,-23.827027503923727,-46.736838749140006,sao paulo,SP
2364,4890,-23.828685909251025,-46.72278516535996,sao paulo,SP
2365,4891,-23.802690762934283,-46.73150077934431,sao paulo,SP
2366,4892,-23.8466464246361,-46.71514599213115,sao paulo,SP
2367,4893,-23.808031774592244,-46.68669610808174,sao paulo,SP
2368,4894,-23.84797578715129,-46.75213574434506,sao paulo,SP
2369,4895,-23.81212359574121,-46.6987882533676,sao paulo,SP
2370,4896,-23.841231011646432,-46.70713531502653,sao paulo,SP
2371,4897,-23.814201390464248,-46.68906871280709,sao paulo,SP
2372,4898,-23.734929794352148,-46.63509298656034,são paulo,SP
2373,4902,-23.671915260631064,-46.73263715626594,sao paulo,SP
2374,4904,-23.673794085154597,-46.7374253758439,são paulo,SP
2375,4905,-23.674725263248263,-46.75060206710469,são paulo,SP
2376,4906,-23.67555010851753,-46.75526493949448,sao paulo,SP
2377,4909,-23.67893995552787,-46.736281257501446,são paulo,SP
2378,4910,-23.68450603878837,-46.738067028639854,sao paulo,SP
2379,4911,-23.680383297648557,-46.74049642638624,sao paulo,SP
2380,4912,-23.682405165504093,-46.74460061692103,sao paulo,SP
2381,4913,-23.67703957287663,-46.7406946938321,sao paulo,SP
2382,4914,-23.67641939491252,-46.74525173506079,são paulo,SP
2383,4915,-23.68142552935726,-46.74828542511998,sao paulo,SP
2384,4916,-23.685788682454483,-46.75071082659235,sao paulo,SP
2385,4917,-23.68634400669057,-46.74587908179179,sao paulo,SP
2386,4918,-23.690636031888268,-46.74469013621886,sao paulo,SP
2387,4919,-23.693391415488477,-46.763187750764594,sao paulo,SP
2388,4920,-23.69173703632869,-46.75675805378863,sao paulo,SP
2389,4921,-23.69467220540367,-46.75200373930385,sao paulo,SP
2390,4922,-23.690722963733386,-46.73928800111437,sao paulo,SP
2391,4923,-23.70444249297526,-46.74814701098308,sao paulo,SP
2392,4925,-23.706092738930597,-46.7456252385251,sao paulo,SP
2393,4926,-23.702746731171032,-46.74125243254946,sao paulo,SP
2394,4928,-23.707080987089185,-46.73276133101808,sao paulo,SP
2395,4929,-23.69988673830009,-46.76523516249648,sao paulo,SP
2396,4930,-23.6804358545049,-46.75272666182636,são paulo,SP
2397,4931,-23.68047074615185,-46.75563320799412,são paulo,SP
2398,4932,-23.67941831011485,-46.756205885249095,sao paulo,SP
2399,4933,-23.68238470445957,-46.76454521663393,sao paulo,SP
2400,4935,-23.684409432652277,-46.767242211555256,são paulo,SP
2401,4937,-23.68602726400406,-46.76122292477735,sao paulo,SP
2402,4938,-23.69002489502889,-46.76140900780606,sao paulo,SP
2403,4939,-23.69023558768908,-46.77038993848446,sao paulo,SP
2404,4940,-23.68856287959489,-46.766137871623584,sao paulo,SP
2405,4941,-23.70077414745042,-46.77446961840028,sao paulo,SP
2406,4942,-23.69775130858687,-46.77551766454479,sao paulo,SP
2407,4943,-23.705300161123823,-46.78826511252525,sao paulo,SP
2408,4944,-23.71136931901965,-46.77639400757729,sao paulo,SP
2409,4945,-23.71338960173125,-46.77826926936613,sao paulo,SP
2410,4947,-23.71980088672577,-46.75917435718407,sao paulo,SP
2411,4948,-23.703487288490333,-46.78048123640493,são paulo,SP
2412,4949,-23.720335906643875,-46.769836124260166,são paulo,SP
2413,4950,-23.722574072337505,-46.759125289832895,sao paulo,SP
2414,4951,-23.72732872265041,-46.75853471580241,sao paulo,SP
2415,4952,-23.72075662553406,-46.752796618506096,sao paulo,SP
2416,4953,-23.723030325004054,-46.755564721640894,são paulo,SP
2417,4955,-23.762182976686475,-46.68431269025911,sao paulo,SP
2418,4960,-23.723969536837195,-46.782637627475815,sao paulo,SP
2419,4961,-23.681993213307752,-46.7559507111053,são paulo,SP
2420,4962,-23.736320933108612,-46.78258216224998,sao paulo,SP
2421,4963,-23.749259460589005,-46.77909846601395,sao paulo,SP
2422,4965,-23.73808766564795,-46.77799962062218,sao paulo,SP
2423,4966,-23.72756525858985,-46.783957278420935,sao paulo,SP
2424,5001,-23.527474821362656,-46.67379367245716,sao paulo,SP
2425,5002,-23.529507664786877,-46.67354758252886,sao paulo,SP
2426,5003,-23.52759012897522,-46.67569282148756,sao paulo,SP
2427,5004,-23.532683468084457,-46.66558631421479,sao paulo,SP
2428,5005,-23.53234482119938,-46.67128073797279,são paulo,SP
2429,5006,-23.53510134639545,-46.667791594369376,são paulo,SP
2430,5007,-23.53477609449016,-46.671765005244886,sao paulo,SP
2431,5008,-23.53457340349239,-46.67510958990064,são paulo,SP
2432,5009,-23.534131171711177,-46.67859103997379,sao paulo,SP
2433,5010,-23.53519580423248,-46.679813628314406,sao paulo,SP
2434,5011,-23.535783335551105,-46.6817146094127,são paulo,SP
2435,5012,-23.539032889594832,-46.67933270301829,sao paulo,SP
2436,5013,-23.537669109995164,-46.66814022488543,sao paulo,SP
2437,5014,-23.536591894837063,-46.67012078945233,sao paulo,SP
2438,5015,-23.5358765471094,-46.67093885147919,sao paulo,SP
2439,5016,-23.5381371487334,-46.6767883913836,sao paulo,SP
2440,5017,-23.53711367223849,-46.67967840241485,sao paulo,SP
2441,5018,-23.53488034186273,-46.6805692207545,sao paulo,SP
2442,5019,-23.53457301407031,-46.68229313418208,sao paulo,SP
2443,5020,-23.53476946161696,-46.68416827604059,são paulo,SP
2444,5021,-23.532704021465545,-46.68485034486324,sao paulo,SP
2445,5022,-23.534846815036374,-46.6884523411009,sao paulo,SP
2446,5023,-23.530400348707783,-46.68480884532254,sao paulo,SP
2447,5024,-23.530141722649656,-46.68540942891025,sao paulo,SP
2448,5025,-23.53384157170314,-46.688212912351474,sao paulo,SP
2449,5026,-23.53057164602443,-46.68941279731024,sao paulo,SP
2450,5027,-23.53229723392668,-46.69237775727361,sao paulo,SP
2451,5028,-23.53706544933457,-46.69284283306206,são paulo,SP
2452,5029,-23.541045951473876,-46.69384598745582,sao paulo,SP
2453,5030,-23.54207310181364,-46.691757669424845,sao paulo,SP
2454,5033,-23.523157775633795,-46.68532072557366,sao paulo,SP
2455,5034,-23.51151757750734,-46.68380078247445,são paulo,SP
2456,5035,-23.509745515161256,-46.71949864970519,sao paulo,SP
2457,5036,-23.515676072388047,-46.68823275335754,sao paulo,SP
2458,5037,-23.5136227076998,-46.68908004117692,são paulo,SP
2459,5038,-23.51460889429324,-46.6990445368582,sao paulo,SP
2460,5040,-23.51309661876802,-46.7079316206284,sao paulo,SP
2461,5041,-23.52385994109238,-46.69580554263968,são paulo,SP
2462,5042,-23.524859717457527,-46.69201008546271,sao paulo,SP
2463,5043,-23.52570060611524,-46.69169174650983,sao paulo,SP
2464,5044,-23.52860786810144,-46.694718110537536,sao paulo,SP
2465,5045,-23.52880234400752,-46.69529718040593,sao paulo,SP
2466,5046,-23.530493394588728,-46.69776897309333,sao paulo,SP
2467,5047,-23.525352524106367,-46.69940378835367,sao paulo,SP
2468,5048,-23.53125923032842,-46.69735447980675,são paulo,SP
2469,5049,-23.527098367014467,-46.700544430613625,sao paulo,SP
2470,5050,-23.52349457584701,-46.70141213658109,sao paulo,SP
2471,5051,-23.527430208285203,-46.69602838486034,sao paulo,SP
2472,5052,-23.533210708807456,-46.70104021048447,sao paulo,SP
2473,5053,-23.53761316116687,-46.69955990217484,sao paulo,SP
2474,5054,-23.54026406363624,-46.70011263971829,sao paulo,SP
2475,5055,-23.532666481685723,-46.70313446547825,são paulo,SP
2476,5056,-23.5324148093303,-46.705115400038366,sao paulo,SP
2477,5057,-23.53213299466632,-46.70721097995575,sao paulo,SP
2478,5058,-23.532032423465598,-46.70834569055956,são paulo,SP
2479,5059,-23.533493438448826,-46.7113009791481,sao paulo,SP
2480,5060,-23.52864231226849,-46.70861780278875,sao paulo,SP
2481,5061,-23.53955359549752,-46.704718778858336,sao paulo,SP
2482,5065,-23.5188449946195,-46.69557271499828,sao paulo,SP
2483,5068,-23.516236710003827,-46.70225483954603,sao paulo,SP
2484,5069,-23.51455919066742,-46.70669726579445,são paulo,SP
2485,5072,-23.521422249326807,-46.70348444146703,sao paulo,SP
2486,5073,-23.52289700205225,-46.70627876738095,sao paulo,SP
2487,5074,-23.519868716219744,-46.70559264189814,são paulo,SP
2488,5075,-23.522758169869864,-46.708729375844285,sao paulo,SP
2489,5076,-23.52207346590666,-46.71022243914983,sao paulo,SP
2490,5077,-23.520468042333363,-46.72051889455557,são paulo,SP
2491,5078,-23.522884565998417,-46.71716817967189,são paulo,SP
2492,5079,-23.526230186273214,-46.71184421712157,sao paulo,SP
2493,5080,-23.527347721170077,-46.71423209405689,sao paulo,SP
2494,5081,-23.527230725986072,-46.71459945522313,sao paulo,SP
2495,5082,-23.529421958978133,-46.71763359553068,são paulo,SP
2496,5083,-23.53295616004153,-46.71679681649909,sao paulo,SP
2497,5084,-23.529741765016464,-46.7217414848661,são paulo,SP
2498,5085,-23.526011231022636,-46.72888764873891,sao paulo,SP
2499,5086,-23.5240192194707,-46.72871843564548,são paulo,SP
2500,5087,-23.52430820161642,-46.725893626863424,sao paulo,SP
2501,5088,-23.52535288088691,-46.726361649688975,sao paulo,SP
2502,5089,-23.52043348353363,-46.72668925401347,sao paulo,SP
2503,5092,-23.512231288367147,-46.71517999827117,são paulo,SP
2504,5093,-23.516233168111665,-46.71996327187792,sao paulo,SP
2505,5094,-23.51144903748698,-46.71921682644944,sao paulo,SP
2506,5095,-23.511974949211886,-46.717820262304606,sao paulo,SP
2507,5101,-23.5048912112042,-46.72658804974733,sao paulo,SP
2508,5102,-23.51767033875858,-46.75069273724154,sao paulo,SP
2509,5103,-23.51419155036292,-46.75279699545246,sao paulo,SP
2510,5104,-23.51387705958752,-46.75621774505109,sao paulo,SP
2511,5105,-23.512098356339056,-46.75732910234469,sao paulo,SP
2512,5106,-23.510933991007512,-46.736327566595975,são paulo,SP
2513,5107,-23.518266587135187,-46.75168508830427,sao paulo,SP
2514,5108,-23.509324235963728,-46.758059566409486,sao paulo,SP
2515,5109,-23.50384157387845,-46.76057807750388,sao paulo,SP
2516,5110,-23.49370398743919,-46.75035082395191,sao paulo,SP
2517,5112,-23.475543341888788,-46.76727495878973,sao paulo,SP
2518,5113,-23.4798558028798,-46.758354718943714,sao paulo,SP
2519,5114,-23.50782287674617,-46.75206169037894,sao paulo,SP
2520,5115,-23.510236888823304,-46.75043682857945,sao paulo,SP
2521,5116,-23.512655542442094,-46.7465413538589,são paulo,SP
2522,5117,-23.513380637840637,-46.74355765748278,são paulo,SP
2523,5118,-23.516189868896525,-46.74196713320811,são paulo,SP
2524,5119,-23.494381914918204,-46.73602570743373,sao paulo,SP
2525,5120,-23.51192940840816,-46.73138369152292,são paulo,SP
2526,5121,-23.507595094513576,-46.729963966585295,são paulo,SP
2527,5122,-23.50497852091677,-46.73489603550116,sao paulo,SP
2528,5123,-23.505548888599883,-46.73796871569539,sao paulo,SP
2529,5124,-23.50450860970405,-46.73639099668856,sao paulo,SP
2530,5125,-23.502723037382403,-46.73872785910907,sao paulo,SP
2531,5126,-23.50212556913061,-46.74114214363805,sao paulo,SP
2532,5127,-23.497544650322837,-46.73894137655675,sao paulo,SP
2533,5128,-23.492808011471677,-46.74070170884804,sao paulo,SP
2534,5131,-23.49878920186773,-46.74414023527852,sao paulo,SP
2535,5132,-23.50518939891041,-46.74466681982362,sao paulo,SP
2536,5133,-23.49287747096435,-46.74349865349463,sao paulo,SP
2537,5134,-23.487749966107035,-46.74410161651485,sao paulo,SP
2538,5135,-23.493735998234246,-46.74830567833951,sao paulo,SP
2539,5136,-23.50098842553621,-46.74876246231074,sao paulo,SP
2540,5138,-23.484769700217907,-46.73414273203396,são paulo,SP
2541,5139,-23.48900671903563,-46.73157432681021,sao paulo,SP
2542,5140,-23.489980082195327,-46.72712041997771,sao paulo,SP
2543,5141,-23.49202403381399,-46.728984060453946,sao paulo,SP
2544,5142,-23.49421738413787,-46.7269788048653,sao paulo,SP
2545,5143,-23.49621127162249,-46.72238765731339,sao paulo,SP
2546,5144,-23.49982913020709,-46.72251736528087,sao paulo,SP
2547,5145,-23.50325736152087,-46.72035402820775,sao paulo,SP
2548,5154,-23.495296429457145,-46.74658030023576,sao paulo,SP
2549,5157,-23.485660412717472,-46.76316341812193,sao paulo,SP
2550,5158,-23.489799665630787,-46.75897783921521,sao paulo,SP
2551,5159,-23.48797217669172,-46.75212779261229,sao paulo,SP
2552,5160,-23.485845481050287,-46.75061163830563,sao paulo,SP
2553,5161,-23.48581649547979,-46.75630535658033,sao paulo,SP
2554,5162,-23.48155043504951,-46.755764093562775,sao paulo,SP
2555,5163,-23.481596974358403,-46.76480643767416,sao paulo,SP
2556,5164,-23.4843906819734,-46.71914916826479,sao paulo,SP
2557,5165,-23.48194431842173,-46.752953279788464,sao paulo,SP
2558,5170,-23.483583375571712,-46.748070542970176,sao paulo,SP
2559,5171,-23.477638371873425,-46.74921995719644,sao paulo,SP
2560,5172,-23.4813140161452,-46.743449642551234,são paulo,SP
2561,5173,-23.479596146728998,-46.74209557507646,sao paulo,SP
2562,5174,-23.4799348872844,-46.74217745507366,sao paulo,SP
2563,5175,-23.47533993901644,-46.7385487944511,sao paulo,SP
2564,5176,-23.477062802798823,-46.71191180522049,sao paulo,SP
2565,5177,-23.48264053753708,-46.74561873439331,são paulo,SP
2566,5180,-23.458946820846133,-46.74953708763685,sao paulo,SP
2567,5181,-23.45586145851284,-46.744091586764384,sao paulo,SP
2568,5182,-23.450665352098024,-46.74628466462477,sao paulo,SP
2569,5183,-23.45263613463318,-46.75239926035206,sao paulo,SP
2570,5184,-23.45687840560757,-46.754910897840446,sao paulo,SP
2571,5185,-23.441513479752444,-46.74790735195498,sao paulo,SP
2572,5186,-23.434724295187745,-46.75144799620903,sao paulo,SP
2573,5187,-23.44464030466936,-46.7504751993753,sao paulo,SP
2574,5201,-23.41304547340984,-46.72367775577434,são paulo,SP
2575,5202,-23.402064522203663,-46.74714404498664,sao paulo,SP
2576,5203,-23.40759380422852,-46.74636906583293,são paulo,SP
